"","file","word","n","f","tf_idf"
"7485","20","left",2,2,9.61470984411521
"7486","20","matters",2,6,17.2341871232338
"7487","20","model",2,40,30.391752143851
"7488","20","movement",2,5,15.9696873776782
"7489","20","nethope",2,1,4.8073549220576
"7490","20","new",2,44,31.0527803855505
"7491","20","nonprofit",2,1,4.8073549220576
"7492","20","nonprofits",2,1,4.8073549220576
"7493","20","opportunities",2,16,24.036774610288
"7494","20","people",2,24,26.848896967349
"7495","20","philanthropy",2,1,4.8073549220576
"7496","20","profit",2,4,14.4220647661728
"7497","20","proprietary",2,51,32.0767168097886
"7498","20","public",2,7,18.3033064245739
"7499","20","puerto",2,1,4.8073549220576
"7500","20","purpose",2,8,19.2294196882304
"7501","20","pursue",2,8,19.2294196882304
"7502","20","qlik",2,3,12.4268322011762
"7503","20","quadrant",2,23,26.5537227567408
"7504","20","rico",2,1,4.8073549220576
"7505","20","salesforce",2,8,19.2294196882304
"7506","20","shame",2,1,4.8073549220576
"7507","20","sharing",2,17,24.45723953067
"7508","20","software",2,26,27.4040369368982
"7509","20","sources",2,26,27.4040369368982
"7510","20","spinoff",2,1,4.8073549220576
"7511","20","start",2,18,24.8536644023524
"7512","20","summit",2,51,32.0767168097886
"7513","20","use",2,51,32.0767168097886
"7514","20","values",2,2,9.61470984411521
"7515","20","york",2,1,4.8073549220576
"7516","20","10",1,50,38.5832309451311
"7517","20","11",1,47,38.064823829854
"7518","20","12",1,47,38.064823829854
"7519","20","14",1,44,37.5122120041878
"7520","20","15",1,51,38.7491421517601
"7521","20","16",1,44,37.5122120041878
"7522","20","17",1,44,37.5122120041878
"7523","20","19",1,39,36.5015615128215
"7524","20","20",1,42,37.1224560485288
"7525","20","2011",1,1,5.8073549220576
"7526","20","2013",1,4,17.4220647661728
"7527","20","2016",1,18,30.0235894037947
"7528","20","2017",1,41,36.920560926256
"7529","20","21",1,34,35.3520572939779
"7530","20","24",1,34,35.3520572939779
"7531","20","25",1,29,34.019374765374
"7532","20","26",1,27,33.4206742615768
"7533","20","27",1,24,32.4338594680701
"7534","20","28",1,24,32.4338594680701
"7535","20","29",1,16,29.036774610288
"7536","20","30",1,35,35.5949218971394
"7537","20","31",1,18,30.0235894037947
"7538","20","32",1,15,28.4960552524053
"7539","20","33",1,17,29.5447023719203
"7540","20","34",1,15,28.4960552524053
"7541","20","36",1,13,27.2971217329817
"7542","20","37",1,13,27.2971217329817
"7543","20","6",1,51,38.7491421517601
"7544","20","600",1,3,15.0117947018973
"7545","20","6000",1,3,15.0117947018973
"7546","20","62",1,2,11.6147098441152
"7547","20","71",1,2,11.6147098441152
"7548","20","710",1,1,5.8073549220576
"7549","20","78",1,1,5.8073549220576
"7550","20","8",1,51,38.7491421517601
"7551","20","9",1,48,38.2412143901278
"7552","20","abi",1,5,19.2916154725656
"7553","20","actionable",1,4,17.4220647661728
"7554","20","active",1,4,17.4220647661728
"7555","20","additional",1,12,26.6265045460125
"7556","20","advice",1,1,5.8073549220576
"7557","20","agencies",1,4,17.4220647661728
"7558","20","align",1,15,28.4960552524053
"7559","20","alliances",1,1,5.8073549220576
"7560","20","alteryx",1,5,19.2916154725656
"7561","20","application",1,24,32.4338594680701
"7562","20","assess",1,9,24.2162344817371
"7563","20","assessed",1,1,5.8073549220576
"7564","20","attractive",1,4,17.4220647661728
"7565","20","audience",1,51,38.7491421517601
"7566","20","available",1,8,23.2294196882304
"7567","20","backlash",1,1,5.8073549220576
"7568","20","bakeoff",1,1,5.8073549220576
"7569","20","battered",1,1,5.8073549220576
"7570","20","bayes",1,1,5.8073549220576
"7571","20","beauty",1,1,5.8073549220576
"7572","20","best",1,29,34.019374765374
"7573","20","better",1,14,27.9180162686891
"7574","20","beyer",1,14,27.9180162686891
"7575","20","biggest",1,6,20.8191496239549
"7576","20","bike",1,2,11.6147098441152
"7577","20","biscorecard",1,2,11.6147098441152
"7578","20","bloomberg",1,1,5.8073549220576
"7579","20","bottom",1,4,17.4220647661728
"7580","20","boundaries",1,2,11.6147098441152
"7581","20","brazil",1,51,38.7491421517601
"7582","20","build",1,23,32.0772847127978
"7583","20","buyers",1,7,22.1106613466315
"7584","20","buying",1,9,24.2162344817371
"7585","20","buytendijk",1,8,23.2294196882304
"7586","20","capital",1,1,5.8073549220576
"7587","20","carbon",1,1,5.8073549220576
"7588","20","cares",1,1,5.8073549220576
"7589","20","carlie",1,11,25.8975021600726
"7590","20","carolina",1,1,5.8073549220576
"7591","20","cause",1,2,11.6147098441152
"7592","20","causes",1,1,5.8073549220576
"7593","20","change",1,22,31.7048570821302
"7594","20","chapters",1,1,5.8073549220576
"7595","20","charitable",1,1,5.8073549220576
"7596","20","charlotte",1,1,5.8073549220576
"7597","20","chicago",1,2,11.6147098441152
"7598","20","christie",1,1,5.8073549220576
"7599","20","cios",1,6,20.8191496239549
"7600","20","circle",1,8,23.2294196882304
"7601","20","civil",1,1,5.8073549220576
"7602","20","cleanest",1,1,5.8073549220576
"7603","20","clear",1,13,27.2971217329817
"7604","20","clorox",1,1,5.8073549220576
"7605","20","clougherty",1,4,17.4220647661728
"7606","20","colella",1,1,5.8073549220576
"7607","20","collective",1,2,11.6147098441152
"7608","20","college",1,1,5.8073549220576
"7609","20","combined",1,6,20.8191496239549
"7610","20","competition",1,7,22.1106613466315
"7611","20","competitions",1,1,5.8073549220576
"7612","20","consider",1,12,26.6265045460125
"7613","20","consumer",1,7,22.1106613466315
"7614","20","contact",1,46,37.8846396348554
"7615","20","contain",1,51,38.7491421517601
"7616","20","contests",1,1,5.8073549220576
"7617","20","copied",1,51,38.7491421517601
"7618","20","correlates",1,1,5.8073549220576
"7619","20","cost",1,22,31.7048570821302
"7620","20","create",1,27,33.4206742615768
"7621","20","crossroads",1,1,5.8073549220576
"7622","20","customer",1,36,35.8309443258523
"7623","20","d4gx",1,1,5.8073549220576
"7624","20","da",1,15,28.4960552524053
"7625","20","datakind",1,1,5.8073549220576
"7626","20","decisions",1,20,30.9063253166808
"7627","20","deepsenseai",1,1,5.8073549220576
"7628","20","defunct",1,1,5.8073549220576
"7629","20","develop",1,16,29.036774610288
"7630","20","developing",1,4,17.4220647661728
"7631","20","differentiate",1,4,17.4220647661728
"7632","20","discounted",1,1,5.8073549220576
"7633","20","displayed",1,51,38.7491421517601
"7634","20","distributed",1,51,38.7491421517601
"7635","20","diversity",1,8,23.2294196882304
"7636","20","donate",1,1,5.8073549220576
"7637","20","dove",1,1,5.8073549220576
"7638","20","drivendata",1,1,5.8073549220576
"7639","20","easiest",1,1,5.8073549220576
"7640","20","ecosystems",1,9,24.2162344817371
"7641","20","efforts",1,7,22.1106613466315
"7642","20","emerging",1,14,27.9180162686891
"7643","20","emissions",1,1,5.8073549220576
"7644","20","employee",1,6,20.8191496239549
"7645","20","engage",1,10,25.0989703946232
"7646","20","engagement",1,8,23.2294196882304
"7647","20","england",1,1,5.8073549220576
"7648","20","environmental",1,1,5.8073549220576
"7649","20","epidemic",1,1,5.8073549220576
"7650","20","established",1,2,11.6147098441152
"7651","20","event",1,12,26.6265045460125
"7652","20","express",1,51,38.7491421517601
"7653","20","extending",1,1,5.8073549220576
"7654","20","externally",1,6,20.8191496239549
"7655","20","facilitating",1,1,5.8073549220576
"7656","20","fatalities",1,1,5.8073549220576
"7657","20","firms",1,4,17.4220647661728
"7658","20","focus",1,30,34.3034101744629
"7659","20","footprint",1,2,11.6147098441152
"7660","20","founded",1,1,5.8073549220576
"7661","20","francisco",1,1,5.8073549220576
"7662","20","frank",1,8,23.2294196882304
"7663","20","frankfurt",1,1,5.8073549220576
"7664","20","fund",1,6,20.8191496239549
"7665","20","future",1,26,33.1044766550393
"7666","20","g00314260",1,1,5.8073549220576
"7667","20","g00320088",1,1,5.8073549220576
"7668","20","g00335855",1,1,5.8073549220576
"7669","20","g00345724",1,1,5.8073549220576
"7670","20","gatheriq",1,1,5.8073549220576
"7671","20","get",1,13,27.2971217329817
"7672","20","giving",1,1,5.8073549220576
"7673","20","global",1,13,27.2971217329817
"7674","20","goals",1,12,26.6265045460125
"7675","20","goethe",1,1,5.8073549220576
"7676","20","going",1,8,23.2294196882304
"7677","20","governments",1,1,5.8073549220576
"7678","20","grant",1,3,15.0117947018973
"7679","20","green",1,2,11.6147098441152
"7680","20","guide",1,17,29.5447023719203
"7681","20","gulzar",1,2,11.6147098441152
"7682","20","hanscome",1,1,5.8073549220576
"7683","20","harm",1,1,5.8073549220576
"7684","20","harold",1,1,5.8073549220576
"7685","20","harvard",1,3,15.0117947018973
"7686","20","headquartered",1,1,5.8073549220576
"7687","20","heather",1,1,5.8073549220576
"7688","20","heavily",1,2,11.6147098441152
"7689","20","helen",1,1,5.8073549220576
"7690","20","higher",1,4,17.4220647661728
"7691","20","hiring",1,2,11.6147098441152
"7692","20","hosts",1,1,5.8073549220576
"7693","20","httpspublictableaucomenuss",1,1,5.8073549220576
"7694","20","httpswwwflickrcomphotoscrossroadsf",1,1,5.8073549220576
"7695","20","idoine",1,11,25.8975021600726
"7696","20","impactful",1,3,15.0117947018973
"7697","20","impacts",1,7,22.1106613466315
"7698","20","implement",1,10,25.0989703946232
"7699","20","including",1,51,38.7491421517601
"7700","20","inclusive",1,3,15.0117947018973
"7701","20","influences",1,3,15.0117947018973
"7702","20","informs",1,1,5.8073549220576
"7703","20","institute",1,1,5.8073549220576
"7704","20","insurance",1,3,15.0117947018973
"7705","20","internally",1,4,17.4220647661728
"7706","20","international",1,1,5.8073549220576
"7707","20","jay",1,1,5.8073549220576
"7708","20","jones",1,5,19.2916154725656
"7709","20","kaggle",1,2,11.6147098441152
"7710","20","keep",1,12,26.6265045460125
"7711","20","launched",1,1,5.8073549220576
"7712","20","launching",1,1,5.8073549220576
"7713","20","leaders",1,22,31.7048570821302
"7714","20","leads",1,7,22.1106613466315
"7715","20","learning",1,32,34.8441295323456
"7716","20","legally",1,51,38.7491421517601
"7717","20","london",1,1,5.8073549220576
"7718","20","look",1,11,25.8975021600726
"7719","20","lower",1,10,25.0989703946232
"7720","20","lydia",1,4,17.4220647661728
"7721","20","management",1,46,37.8846396348554
"7722","20","mark",1,15,28.4960552524053
"7723","20","marketing",1,22,31.7048570821302
"7724","20","mastercard",1,1,5.8073549220576
"7725","20","materials",1,51,38.7491421517601
"7726","20","math",1,1,5.8073549220576
"7727","20","meaning",1,4,17.4220647661728
"7728","20","measure",1,13,27.2971217329817
"7729","20","measuring",1,3,15.0117947018973
"7730","20","mental",1,1,5.8073549220576
"7731","20","minerva",1,1,5.8073549220576
"7732","20","mobile",1,13,27.2971217329817
"7733","20","money",1,5,19.2916154725656
"7734","20","mq",1,8,23.2294196882304
"7735","20","n",1,20,30.9063253166808
"7736","20","nationwide",1,1,5.8073549220576
"7737","20","neighborhoods",1,1,5.8073549220576
"7738","20","nesta",1,1,5.8073549220576
"7739","20","ngos",1,1,5.8073549220576
"7740","20","noaa",1,1,5.8073549220576
"7741","20","north",1,1,5.8073549220576
"7742","20","now",1,16,29.036774610288
"7743","20","odi",1,1,5.8073549220576
"7744","20","operations",1,20,30.9063253166808
"7745","20","opioid",1,1,5.8073549220576
"7746","20","orchard",1,1,5.8073549220576
"7747","20","others",1,35,35.5949218971394
"7748","20","otherwise",1,51,38.7491421517601
"7749","20","oundationsets72157625448111973",1,1,5.8073549220576
"7750","20","outcomes",1,22,31.7048570821302
"7751","20","owned",1,51,38.7491421517601
"7752","20","paris",1,1,5.8073549220576
"7753","20","part",1,12,26.6265045460125
"7754","20","passionate",1,1,5.8073549220576
"7755","20","past",1,2,11.6147098441152
"7756","20","paulo",1,51,38.7491421517601
"7757","20","performance",1,20,30.9063253166808
"7758","20","permission",1,51,38.7491421517601
"7759","20","philanthropic",1,1,5.8073549220576
"7760","20","please",1,46,37.8846396348554
"7761","20","plus",1,4,17.4220647661728
"7762","20","poitevin",1,1,5.8073549220576
"7763","20","police",1,1,5.8073549220576
"7764","20","portugal",1,2,11.6147098441152
"7765","20","praise",1,1,5.8073549220576
"7766","20","present",1,6,20.8191496239549
"7767","20","primarily",1,3,15.0117947018973
"7768","20","program",1,16,29.036774610288
"7769","20","protected",1,51,38.7491421517601
"7770","20","provide",1,11,25.8975021600726
"7771","20","publicly",1,51,38.7491421517601
"7772","20","reading",1,4,17.4220647661728
"7773","20","real",1,9,24.2162344817371
"7774","20","realistic",1,2,11.6147098441152
"7775","20","reasoning",1,2,11.6147098441152
"7776","20","recipients",1,51,38.7491421517601
"7777","20","recommendations",1,35,35.5949218971394
"7778","20","recommended",1,47,38.064823829854
"7779","20","recycling",1,1,5.8073549220576
"7780","20","reduce",1,11,25.8975021600726
"7781","20","reference",1,6,20.8191496239549
"7782","20","relates",1,2,11.6147098441152
"7783","20","remi",1,2,11.6147098441152
"7784","20","representative",1,46,37.8846396348554
"7785","20","republic",1,1,5.8073549220576
"7786","20","rescued",1,1,5.8073549220576
"7787","20","responsibility",1,7,22.1106613466315
"7788","20","retaining",1,1,5.8073549220576
"7789","20","ron",1,1,5.8073549220576
"7790","20","rules",1,10,25.0989703946232
"7791","20","sample",1,5,19.2916154725656
"7792","20","san",1,1,5.8073549220576
"7793","20","são",1,56,39.5327261128043
"7794","20","save",1,3,15.0117947018973
"7795","20","science",1,34,35.3520572939779
"7796","20","sciences",1,2,11.6147098441152
"7797","20","sector",1,1,5.8073549220576
"7798","20","seek",1,8,23.2294196882304
"7799","20","services",1,28,33.7253711907467
"7800","20","several",1,9,24.2162344817371
"7801","20","sex",1,3,15.0117947018973
"7802","20","six",1,5,19.2916154725656
"7803","20","skills",1,27,33.4206742615768
"7804","20","smart",1,11,25.8975021600726
"7805","20","societal",1,1,5.8073549220576
"7806","20","sole",1,51,38.7491421517601
"7807","20","sorenson",1,1,5.8073549220576
"7808","20","space",1,5,19.2916154725656
"7809","20","spending",1,5,19.2916154725656
"7810","20","stanford",1,2,11.6147098441152
"7811","20","started",1,8,23.2294196882304
"7812","20","struckman",1,1,5.8073549220576
"7813","20","student",1,3,15.0117947018973
"7814","20","support",1,33,35.1019419399124
"7815","20","supporting",1,51,38.7491421517601
"7816","20","survey",1,14,27.9180162686891
"7817","20","sydney",1,1,5.8073549220576
"7818","20","teradata",1,6,20.8191496239549
"7819","20","think",1,14,27.9180162686891
"7820","20","thrive",1,3,15.0117947018973
"7821","20","time",1,37,36.0604995661724
"7822","20","top",1,18,30.0235894037947
"7823","20","tour",1,2,11.6147098441152
"7824","20","traffic",1,8,23.2294196882304
"7825","20","trafficking",1,1,5.8073549220576
"7826","20","transcend",1,1,5.8073549220576
"7827","20","tuition",1,1,5.8073549220576
"7828","20","twitter",1,2,11.6147098441152
"7829","20","uk",1,1,5.8073549220576
"7830","20","unemployment",1,1,5.8073549220576
"7831","20","universities",1,1,5.8073549220576
"7832","20","usage",1,11,25.8975021600726
"7833","20","used",1,17,29.5447023719203
"7834","20","utah",1,1,5.8073549220576
"7835","20","valuation",1,1,5.8073549220576
"7836","20","value",1,36,35.8309443258523
"7837","20","victims",1,1,5.8073549220576
"7838","20","visionaries",1,8,23.2294196882304
"7839","20","viz",1,1,5.8073549220576
"7840","20","volunteers",1,1,5.8073549220576
"7841","20","well",1,12,26.6265045460125
"7842","20","wellbeing",1,1,5.8073549220576
"7843","20","whales",1,1,5.8073549220576
"7844","20","wifi",1,1,5.8073549220576
"7845","20","wildlife",1,1,5.8073549220576
"7846","20","wilson",1,1,5.8073549220576
"7847","20","within",1,15,28.4960552524053
"7848","20","without",1,51,38.7491421517601
"7849","20","women",1,2,11.6147098441152
"7850","20","work",1,25,32.7758760230735
"7851","20","workers",1,6,20.8191496239549
"7852","20","works",1,2,11.6147098441152
"7853","20","worldwide",1,7,22.1106613466315
"7854","20","written",1,51,38.7491421517601
"7855","20","wwwcloroxcom",1,1,5.8073549220576
"7856","20","wwwdatakindorg",1,1,5.8073549220576
"7857","20","wwwdigitalreasoningcom",1,1,5.8073549220576
"7858","20","wwwtomscom",1,1,5.8073549220576
"7859","20","wwwunilevercom",1,1,5.8073549220576
"7860","20","youth",1,1,5.8073549220576
"7861","21","analytics",156,51,-9.86216023983177
"7862","21","business",90,48,-4.50739480939368
"7863","21","outcomes",45,22,1.72246064311685
"7864","21","data",44,51,2.32149226680409
"7865","21","gartner",42,56,2.82530756355432
"7866","21","2018",31,56,5.80775347445257
"7867","21","affiliates",31,56,5.80775347445257
"7868","21","inc",31,56,5.80775347445257
"7869","21","andor",30,56,6.12978026479047
"7870","21","block",30,6,3.22813084355711
"7871","21","reserved",29,56,6.46272527436031
"7872","21","rights",29,56,6.46272527436031
"7873","21","cluster",14,4,6
"7874","21","blocks",13,8,8.42766081566605
"7875","21","evolution",13,4,6.32074561174954
"7876","21","selfservice",12,19,11.6629543336001
"7877","21","capabilities",11,31,13.9799962702966
"7878","21","1",10,55,16.8545733566857
"7879","21","2",10,55,16.8545733566857
"7880","21","context",10,17,12.6445166278753
"7881","21","deliver",10,12,11.3955888008619
"7882","21","learning",10,32,14.9125609630214
"7883","21","roadmap",10,10,10.7418360321338
